tier,segment,segment_name,market_role,market_metro,name,city,state,rating,reviews,relevance_score,status,website,phone,address,editorial_summary,google_primary_type,query_angle,company_id
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Southern Events Party Rental Company,Franklin,TN,4.9,150,70,prospect,https://www.southerneventsonline.com/,(615) 595-8508,"101 Alpha Dr, Franklin, TN 37064, USA",,,,294bd357-9804-4291-9bd0-998753d24ee1
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,House Of BASH,Alpharetta,GA,4.8,132,70,prospect,https://houseofbash.net/,(678) 910-3166,"1815 Hembree Rd #410, Alpharetta, GA 30009, USA",,,,c9bd45fe-d17d-4a34-b871-3a8bbc1e154f
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Cedarmont Farm,Franklin,TN,4.9,126,70,prospect,http://www.cedarmontfarm.com/,(615) 682-1815,"2030 Cedarmont Dr, Franklin, TN 37067, USA",,,,fd74dd58-7499-49d2-b5e1-b08df7b287ef
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Weddings & Events by Raina,Murfreesboro,TN,5,120,70,prospect,http://eventsbyraina.com/,(615) 956-1313,"112 S Maple St, Murfreesboro, TN 37130, USA",,,,3ee8cc47-b260-4536-8a41-4f47ed130eee
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,"Utopian Events, LLC",Alpharetta,GA,4.8,117,70,prospect,http://www.utopianevent.com/,(678) 570-4443,"6425 Industrial Way, Alpharetta, GA 30004, USA",,,,28fea521-8988-4b10-a1ff-08c49e833ef3
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,W Events (Wildflower Wedding Planning Formerly),Chattanooga,TN,4.9,108,70,prospect,https://weventsco.com/,(423) 405-7615,"1400 Chestnut St #319, Chattanooga, TN 37402, USA",,,,576b0e23-e944-4d0e-82c5-de6b7bcf6031
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,NOLA DMC,New Orleans,LA,5,108,70,prospect,https://www.noladmc.com/?utm_source=google&utm_medium=gbph&utm_campaign=nola&utm_term=organictraffic,(504) 267-0662,"3715 Iberville St, New Orleans, LA 70119, USA",,,,c9c57b88-5e85-4fa0-81d1-f20191fa4fdf
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,AL Weddings,Birmingham,AL,5,104,70,prospect,https://www.alweddingsllc.com/,(205) 605-9377,"277 Lyon Ln, Birmingham, AL 35211, USA",,,,c6442dd5-5535-422f-a5cd-84f11431117f
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Painted Porch,Covington,LA,5,99,70,prospect,https://tpp-cov.com/,(985) 327-2877,"827 Walker Alley, Covington, LA 70433, USA",,,,721b5bae-a5d2-4e81-ba39-f92bcc5b7b0e
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Greystone,Mandeville,LA,4.7,93,70,prospect,http://www.thegreystonevenue.com/,(985) 264-3464,"935 Clausel St, Mandeville, LA 70448, USA",,,,b3039476-5694-4106-8808-69fe067fdf02
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Avenue D Events,Birmingham,AL,4.9,91,70,prospect,http://www.avenuedbham.com/,(205) 202-4647,"3008 4th Ave S, Birmingham, AL 35233, USA",,,,1e6fcc87-59af-4b15-bb4e-6f133c66e8ad
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Laura Burchfield Events,Atlanta,GA,5,90,70,prospect,https://lauraburchfieldevents.com/,(770) 262-3245,"1054 St Charles Ave NE, Atlanta, GA 30306, USA",,,,48d4ec1d-72f1-4f28-82ec-18a476f9fd14
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Sadie Jane,Slidell,LA,4.7,88,70,prospect,http://www.thesadiejane.com/,(985) 643-6892,"405 Country Club Blvd, Slidell, LA 70458, USA",,,,5fe9bdb2-5254-4e36-a7e1-6dd88fe79bdc
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,"In An Instant, LLC",Woodstock,GA,5,87,70,prospect,http://www.inaninstantevents.com/,(678) 910-9093,"902 W Oaks Dr, Woodstock, GA 30188, USA",,,,25562fe4-5add-437e-bb38-053ab9717a94
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Vision in White Events,Nashville,TN,5,79,70,prospect,http://www.viwevents.com/,,"1144 Tuckahoe Dr, Nashville, TN 37207, USA",,,,daaa63e2-0d07-4881-a084-79b1a589ac83
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Sincerely Yours Events,Savannah,GA,4.9,77,70,prospect,http://www.sincerelyyoursevents.com/,(912) 376-9424,"127 Abercorn St Suite 408, Savannah, GA 31401, USA",,,,1380cffa-0313-47e9-b49b-4f5bd95295c3
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Barn of Pearl River,Pearl River,LA,4.4,71,70,prospect,http://www.thebarnofpearlriver.com/,(985) 956-1262,"37341 Jack Crawford Rd, Pearl River, LA 70452, USA",,,,b5fd6658-cf93-4224-9155-e78723f18d7d
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,"Beautiful World Events, Inc.",Marietta,GA,4.9,67,70,prospect,http://beautifulworldevents.com/,(678) 457-8457,"1148 JVL Ct #130, Marietta, GA 30066, USA",,,,6dc098b1-d8f8-4dbf-b264-88619a017148
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Unique Events Weddings,Blairsville,GA,5,66,70,prospect,https://uniqueevents.org/,(706) 851-9106,"Hwy 515 W, Blairsville, GA 30512, USA",,,,e8900668-6676-45ce-8da2-ec157e43bf75
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,ACCENT New Orleans | Event Planning & Destination Management,New Orleans,LA,4.9,66,70,prospect,https://www.accent-dmc.com/,(504) 524-1227,"4300 S Carrollton Ave, New Orleans, LA 70119, USA",,,,a2bead51-6695-40ed-a9fa-81bff7b50c6a
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Sapphire Sky Events,Cumming,GA,4.9,64,70,prospect,https://www.sapphireskyevents.com/,(470) 664-6444,"2575 Business Dr, Cumming, GA 30028, USA",,,,93edea8f-d1fb-442e-9c0a-9671cb37e04c
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Arrowed Beginnings,Cleveland,GA,4.9,64,70,prospect,https://arrowedbeginnings.com/,,"19 E Jarrard St, Cleveland, GA 30528, USA",,,,108814ad-3e15-49cf-99a7-9179cce46852
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Magnolia Wedding Company,Nashville,TN,5,64,70,prospect,https://magnoliaweddingcompany.com/,(970) 420-5831,"222 2nd Ave S, Nashville, TN 37201, USA",,,,f1af7f5a-6c2c-4859-9636-cb6f899da753
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Shadow Wood Manor Wedding & Event Venue,Moody,AL,4.9,63,70,prospect,http://www.shadowwoodmanor.com/,(205) 746-5302,"4040 St Clair Forest Rd, Moody, AL 35004, USA",,,,894537f7-00d0-4a7b-8165-fe7158f0b34d
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Fête Nashville Luxury Weddings,Nashville,TN,5,57,70,prospect,http://fetenashville.com/,(615) 482-4555,"3820 Charlotte Ave Suite 146, Nashville, TN 37209, USA",,,,de070909-2e4d-4148-bbde-f15a34c0de89
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Simply Chic Soirées,Austell,GA,4.9,56,70,prospect,http://scsforyou2.com/,(678) 596-9225,"second floor, 5000 Austell Powder Springs Rd Suite 237, Austell, GA 30106, USA",,,,b9bd20ce-d525-463c-8faf-4cea601e8b77
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Gilly Francis Events and Weddings,Athens,GA,5,56,70,prospect,https://gillyfrancisevents.com/,(941) 716-2767,"196 Alps Rd Suite 2, PMB 137, Athens, GA 30606, USA",,,,62b07258-e3de-4128-a6b3-fd19eb723b40
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,LLC Events,Perry,GA,5,53,70,prospect,http://www.llcevents.com/,(229) 886-3203,"745 Main St, Perry, GA 31069, USA",,,,2e1a6f8e-309f-488a-91ba-640ddf93d621
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Christina Logan Events,Brentwood,TN,5,53,70,prospect,http://www.christinalogandesign.com/,(615) 910-4222,"1235 Cressy Ln, Brentwood, TN 37027, USA",,,,4a975497-21b8-4fea-beee-4081452b51c3
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,"Laurie D'Anne Events, LLC",Nashville,TN,5,52,70,prospect,https://www.lauriedeanneevents.com/,(615) 830-0549,"630 Hamilton Ave, Nashville, TN 37203, USA",,,,eb56d6d2-3cf9-447a-83d6-a437f8f435c8
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Becky's Brides,Mountain Brook,AL,5,50,70,prospect,http://www.beckysbrides.com/,(205) 807-4734,"6 Office Park Cir # 218, Mountain Brook, AL 35223, USA",,,,911c6485-95f9-471a-80c2-85fc3891a462
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,21st Century Planners and Decorators,Mandeville,Manchester Parish,4.8,49,70,prospect,,(876) 894-2006,"Caledonia Rd, Mandeville, Jamaica",,,,471f2718-25ae-4407-a475-5d3781b269a8
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Organized Occasions,Atlanta,GA,4.9,48,70,prospect,https://www.organizemyoccasion.com/contact/,(404) 494-0958,"1500 Southland Cir NW Suite C, Atlanta, GA 30318, USA",,,,bf9fcbaf-9d0e-47c0-b1d6-d0211b3f91d6
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Megan Elizabeth Weddings and Events,Savannah,GA,5,45,70,prospect,https://meganelizabethevents.com/,(757) 751-1831,"2 E Bryan St Ste 410, Savannah, GA 31401, USA",,,,9c394b9b-fe62-45e5-9ad7-e7793e1dee6e
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Tara Skinner Events,Savannah,GA,5,42,70,prospect,https://taraskinnerevents.com/,(912) 596-6064,"404 E Oglethorpe Ave, Savannah, GA 31401, USA",,,,43a500c4-c1cf-484b-b7ac-ab71953f2b06
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Emily Jordan Events,Atlanta,GA,5,41,70,prospect,https://www.emilyjordanevents.com/,(678) 743-1460,"1054 St Charles Ave NE, Atlanta, GA 30306, USA",,,,79273734-c289-4472-b221-2ec76bf588a3
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,KIS(cubed) Events,Atlanta,GA,5,41,70,prospect,https://kiscubedevents.com/,(855) 547-2823,"616 Angier Ave NE, Atlanta, GA 30308, USA",,,,2dd5a66b-f26d-4104-9cbc-d094848d6c32
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Milićević Farm & Vineyard Venue,Abita Springs,LA,4.8,39,70,prospect,http://www.milicevicvenue.com/,(985) 635-4404,"28484 LA-435, Abita Springs, LA 70420, USA",,,,e5466e1f-3dfd-439a-b71a-f89acfd0df35
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Rivers Retreat Center,Covington,LA,5,37,70,prospect,https://www.theriversretreat.com/,(985) 869-3010,"14253 US-190, Covington, LA 70433, USA",,,,ca1ca10c-b364-4f9e-9948-12a4eb320c5b
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Spanish Oak Events,New Orleans,LA,4.9,36,70,prospect,http://spanishoakevents.com/,(701) 371-8846,"5952 Annunciation St #1, New Orleans, LA 70115, USA",,,,ef8a3818-d808-45a6-b7bc-d9b56a7505e7
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Clandestine Events + Experiences,New Orleans,LA,5,35,70,prospect,https://clandestine-events.com/,(504) 766-3033,"2705 D'Abadie St, New Orleans, LA 70119, USA",,,,df067b41-eeff-44f5-b7ee-fccb89bbaa55
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Weddings by Epic-Atlanta's Premiere Wedding Company,Suwanee,GA,4.8,34,70,prospect,https://www.weddingsbyepic.com/contact,(404) 625-4330,"995 Sentry Ridge Crossing, Suwanee, GA 30024, USA",,,,37156068-358d-4b04-b509-c77bf81807a0
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Lakehouse New Orleans,New Orleans,LA,4.8,34,70,prospect,https://www.thelakehousenola.com/,(504) 943-6818,"7412 Lakeshore Dr, New Orleans, LA 70124, USA",,,,b1af2e9f-2aad-4b37-ba33-af2c9e299b04
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Unique Weddings & Events,New Orleans,LA,4.9,33,70,prospect,http://uniqueweddingsinneworleans.com/,(504) 473-4254,"210 Baronne St, New Orleans, LA 70112, USA",,,,4c2dfdf8-b88a-4b81-b22c-c5d31b679952
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Rella's Exquisite Events & Decor,New Orleans,LA,5,32,70,prospect,http://rellaseventsandmore.com/,(228) 918-8364,"3157 Gentilly Blvd #2501, New Orleans, LA 70122, USA",,,,8769a656-f85a-40f1-a996-c83a888f0474
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Inspired Designs,Bourg,LA,4.9,32,70,prospect,https://www.inspireddesignsforyou.com/,(985) 790-0127,"115 Swamp Dr, Bourg, LA 70343, USA",,,,57956193-70ac-4e51-b0da-b03dd4810a24
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Modern Vintage Events,Nashville,TN,5,31,70,prospect,http://modernvintageevents.com/,(615) 807-0318,"4006 Dakota Ave, Nashville, TN 37209, USA",,,,8a96f970-3687-4ffb-8078-419637718a34
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Jimmeh Event Management,Marietta,GA,5,29,70,prospect,http://jematl.com/,(470) 338-6738,"45 South Avenue SE STE 6, Marietta, GA 30060, USA",,,,a6c44f27-c0d1-4208-8722-bbc6eead8b6f
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Elliott Events,Mt. Juliet,TN,5,29,70,prospect,https://elliottevents.com/,(615) 485-2193,"1006 Charlie Daniels Pkwy Suite E, Mt. Juliet, TN 37122, USA",,,,b41debe3-c0ab-47d5-ae76-6c29923f9f15
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,W Events | Atlanta Wedding Planner,Atlanta,GA,5,28,70,prospect,https://weventsco.com/,(423) 405-7615,"455 14th St NW STE 414, Atlanta, GA 30318, USA",,,,700ed826-6ad0-408c-ac11-93c8833ebbc0
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Events by Mesita - Atlanta Wedding Planner,Atlanta,GA,4.9,28,70,prospect,http://www.eventsbymesita.com/,(678) 632-6818,"1650 Marietta Blvd NW Unit D30, Atlanta, GA 30318, USA",,,,a6273e53-d571-45b6-95d2-fe6859f3f04f
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Amanda Price Events,New Orleans,LA,5,28,70,prospect,http://www.amandapriceevents.com/,(504) 881-4180,"141 Allen Toussaint Blvd Suite 235, New Orleans, LA 70124, USA",,,,e28e0b95-c787-41c9-9a54-a7007ff6c129
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Handley Breaux Designs,Birmingham,AL,5,26,70,prospect,http://www.handleybreauxdesigns.com/,(205) 900-8804,"9 Office Park Cir Suite 103, Birmingham, AL 35223, USA",,,,54fa7f28-040f-4926-bd90-80ff5c5b57a6
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,EZ Events Catering,Covington,LA,5,25,70,prospect,http://www.ezeventscatering.com/,(985) 888-6790,"109 Innwood Dr STE C, Covington, LA 70433, USA",,,,a89f93dd-7b0e-4845-9d53-729e3061ba16
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Wildwood Event Co,Murfreesboro,TN,5,25,70,prospect,http://www.wildwoodeventco.com/,(615) 237-8236,"623 Creekbend Ln, Murfreesboro, TN 37129, USA",,,,df6fa4ff-2679-449b-8605-b8f06cd3c2e1
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Hannah Trahan Weddings,Scott,LA,5,25,70,prospect,https://hannahtrahanweddings.com/,(337) 654-1487,"205 E Amedee Dr, Scott, LA 70583, USA",,,,81e7f3a4-fa48-4a08-83db-c69f3ed3e04c
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Evermore Weddings and Events,Newnan,GA,5,24,70,prospect,http://www.evermorewed.com/,(770) 351-7586,"35 Jackson St Suite 1, Newnan, GA 30263, USA",,,,75793d9f-e1c2-464c-848a-b9e0b15f26d2
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Storybook Wedding Consulting,Sharpsburg,GA,5,24,70,prospect,http://www.stbkweddings.com/,(404) 597-1905,"36 Running Water, Sharpsburg, GA 30277, USA",,,,804b66b3-339b-4b4e-b058-56ce23600f64
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Woven,Nashville,TN,5,24,70,prospect,http://awovenevent.com/,(828) 333-3838,"1101 Chapel Ave, Nashville, TN 37206, USA",,,,b10a054f-cb6b-45de-8ebb-d69adb185cf5
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,W Events | Nashville Wedding Planner,Nashville,TN,5,23,70,prospect,https://weventsco.com/,(931) 241-0545,"1200 Division St Suite 406, Nashville, TN 37203, USA",,,,582509b9-b369-496d-ba8e-4b85584d6465
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Unique Occasions by TNicole,Roswell,GA,4.9,22,70,prospect,https://www.uniqueoccasionsbytnicole.com/,(404) 567-3185,"760 Old Roswell Rd Suite 127, Roswell, GA 30076, USA",,,,e7507bd1-49d0-49e3-81e2-81c9ea50363a
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Lavishly Chic Designs Events + Weddings,Metairie,LA,4.3,22,70,prospect,http://lcdevents.com/,(504) 616-0428,"2701 Airline Dr K171, Metairie, LA 70001, USA",,,,79690b09-b01e-448d-81d4-d0cb55a0ed66
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Magnolia Vine Events,Birmingham,AL,5,21,70,prospect,,(205) 565-5448,"277 Lyon Ln, Birmingham, AL 35211, USA",,,,3c6d6c78-594d-4cac-a8ef-c583f1b0ec86
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Girls In Black,New Orleans,LA,4.8,21,70,prospect,http://www.gibevents.com/,(985) 264-9123,"Tchoupitoulas St, New Orleans, LA 70115, USA",,,,2b97cec2-6d36-4875-8f73-ed33fd4f2e13
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Windwood Weddings,Pelham,AL,4.8,20,70,prospect,http://windwoodweddings.com/,(205) 901-9737,"4848 Co Rd 11, Pelham, AL 35124, USA",,,,3d59cf97-5fd2-4139-8baf-95de45640b1a
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Premier W.E.D.,Brentwood,TN,5,19,70,prospect,https://premierwed.com/,(417) 529-7739,"320 Seven Springs Way Suite 250, Brentwood, TN 37027, USA",,,,0d8c57a4-dfe5-4f01-902f-50848d8e5c61
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Gorgeous by Design Events,Roswell,GA,5,17,70,prospect,http://www.gorgeousbydesignevents.com/,(470) 470-4226,"300 Colonial Center Pkwy Ste 100, Roswell, GA 30076, USA",,,,b311452e-f3a5-4ea6-85a0-462d2b1dd761
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Covington Country Club Event Center and Dungeon Bar,Covington,LA,4.9,17,70,prospect,https://www.covington-countryclub.com/,(985) 234-9722,"200 Country Club Dr, Covington, LA 70433, USA",,,,e38c1ef0-8cfc-4a9c-a7bd-b4a1b31217da
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Engaged Wedding Library,Marietta,GA,5,16,70,prospect,https://www.engagedatlanta.com/,(404) 465-4315,"255 Village Pkwy NE Suite 510, Marietta, GA 30067, USA",,,,e8b74b42-186c-4215-9961-8bb1d9725bc9
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Z Event Company,New Orleans,LA,4.8,16,70,prospect,https://www.zeventco.com/,(504) 510-5838,"634 Orange St, New Orleans, LA 70130, USA",,,,18aa7200-e628-4d13-b123-4481f5819615
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Crescent Bound Events LLC,New Orleans,LA,4.6,16,70,prospect,http://www.crescentboundevents.com/,,"3734 Napoleon Ave, New Orleans, LA 70125, USA",,,,a76d9b79-e511-4748-8c8b-6b33cbe4cb58
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,The Graceful Host Shop,Covington,LA,5,16,70,prospect,http://www.gracefulhostshop.com/,(985) 234-9236,"218 Lee Ln, Covington, LA 70433, USA",,,,9e13f3a1-ef00-4090-8d47-26fc1be84490
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,"Lemiga Events, LLC",Atlanta,GA,4.5,15,70,prospect,http://www.lemiga.com/,(404) 704-0725,"2480 Briarcliff Rd NE Ste 6, Atlanta, GA 30329, USA",,,,bfccce1a-9392-4a02-b1b2-9164135e9207
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,DESIGNER OCCASIONS BY ROSE LLC,Birmingham,AL,5,15,70,prospect,https://designeroccasions.com/,(205) 526-0020,"1601 5th Ave N Suite 141, Birmingham, AL 35203, USA",,,,ce9c11c7-1ee2-453e-ad01-623abd553619
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,"Erin Lynn Events, Inc.",Nashville,TN,5,15,70,prospect,https://www.erinlynnevents.com/,(954) 303-0724,"#281313, Nashville, TN 37228, USA",,,,0156d650-df96-43ed-818c-bae4414d946f
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Mariee Ami,Birmingham,AL,5,15,70,prospect,http://www.marieeami.com/,(205) 870-4205,"813 Shades Creek Pkwy Suite 105, Birmingham, AL 35209, USA",,,,2891aa45-1b54-4cdc-a7ce-82ef5ae276a4
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Invision Events,Vestavia Hills,AL,5,15,70,prospect,http://www.invision.events/,(205) 440-2933,"732 Montgomery Hwy #268, Vestavia Hills, AL 35216, USA",,,,f51235a3-d9e8-4da0-b657-169bff3d46e3
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Bliss Weddings and Events of Atlanta,Atlanta,GA,5,14,70,prospect,https://www.blissweddingsatlanta.com/,(404) 993-2683,"970 Sidney Marcus Blvd NE UNIT 1116, Atlanta, GA 30324, USA",,,,6587ae12-fa1c-4c0e-aa56-0ac0dc70b1d6
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,The Missy Georgia Experience,Birmingham,AL,5,14,70,prospect,https://themissygeorgiaexperience.com/,(205) 862-9081,"1430 Gadsden Hwy Ste 116, Birmingham, AL 35235, USA",,,,14282d09-3e8d-4ab0-81b4-a67423be7246
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,"Dreamgate Events - Wedding Planner, Event Coordinator, Corporate, Social, & Nonprofit",Pelham,AL,5,14,70,prospect,https://dreamgateevents.com/,(205) 848-6343,"119 Cedar Cove Dr, Pelham, AL 35124, USA",,,,1934bc21-e32d-4ec4-9017-eb9c08247225
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Wink Design & Events,New Orleans,LA,5,13,70,prospect,http://winkdesignandevents.com/,(504) 366-8063,"1519 Tchoupitoulas St, New Orleans, LA 70130, USA",,,,e48db2c5-0292-4a62-aae0-e1be7be89e43
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Charlie Grey Events,Murfreesboro,TN,5,12,70,prospect,https://www.charliegreyevents.com/,(901) 336-8784,"1500 Medical Center Pkwy Pod 59, Murfreesboro, TN 37129, USA",,,,4ab5577e-7368-49ad-a62d-8300b8317df1
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,Events By Monet,Atlanta,GA,5,11,70,prospect,https://www.eventsbymonet.net/,,"3500 Peachtree Rd NE suite 1500, Atlanta, GA 30326, USA",,,,17631daf-4972-4651-a5a0-e864f0159dbf
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,TOAST Events,Atlanta,GA,5,11,70,prospect,http://www.toast-events.com/,(678) 459-4931,"4062 Peachtree Rd NE #677, Atlanta, GA 30319, USA",,,,5b9ce5e7-6e29-462b-9e4b-ccd0d2d8abf4
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,new_orleans,Lasting Impressions Where Wishes Come True,Deville,LA,4.6,10,70,prospect,https://www.wherewishescometrue.net/,(318) 623-7070,"13985 LA-28 E, Deville, LA 71328, USA",,,,4d417921-e0ae-4675-a122-fac199e50e4c
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,Laya Events & Rentals,Birmingham,AL,4.7,10,70,prospect,http://www.facebook.com/eventsatlaya,(205) 683-5509,"Birmingham, AL 35203, USA",,,,45a909b5-073e-4b25-bb92-7f4be7defd5b
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,nashville,Weddings Unlimited by Danielle,Nashville,TN,5,9,70,prospect,http://www.weddingsunlimitedbyuyd.com/,(615) 601-2071,"2525C Lebanon Pike Suite 105, Nashville, TN 37214, USA",,,,75328f2a-e155-4c0b-a0de-403ec83e728b
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,atlanta,"M&G Weddings and Events, LLC - North GA wedding coordinator",Braselton,GA,5,8,70,prospect,http://www.mandgweddings.com/,(404) 455-1877,"93 Franklin St, Braselton, GA 30517, USA",,,,9bdee8e5-35b7-41eb-b656-de87ebdbbdc1
1,wedding-planner-feeder,Wedding Planners — Drive-Market Feeders,feeder,birmingham,"Stacie Latrelle, LLC",Birmingham,AL,5,6,70,prospect,http://www.stacielatrelle.com/,(205) 538-2513,"1601 5th Ave N Suite 219, Birmingham, AL 35203, USA",,,,fc514cfd-4af1-42fe-a27b-d87626417c3f
